SalesPrice,MSSubClass,MSZoning,LotFrontage,LotArea,GrLivArea,LotShape,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,pool,OverallQual,OverallCond,YearBuilt,YearRemodAdd,FullBath,KitchenAbvGr,KitchenQual,Fireplaces,GarageType,GarageCars,GarageArea,GarageCond,OpenPorchSF,MiscVal,Furnished,TotalSqFt
206400,20,RL,66,7800,912,IR1,Inside,Kence,Norm,1Fam,1Story,no,5,5,1964,1964,1,1,TA,0,Attchd,1,288,TA,0,0,no,1824
475500,190,RL,66,164660,1786,IR1,Corner,Todon,Norm,2fmCon,1.5Fin,no,5,6,1965,1965,2,1,TA,2,Attchd,2,529,TA,0,700,no,3285
203100,20,RL,66,7742,955,Reg,Inside,Tistin,Norm,1Fam,1Story,no,5,7,1966,1966,1,1,TA,0,Attchd,1,386,TA,0,0,yes,1910
444800,20,RL,66,9819,1567,IR1,Inside,Kence,Norm,1Fam,1Story,yes,6,5,1977,1977,2,1,Gd,2,Attchd,2,714,TA,32,0,yes,3134
442700,60,FV,66,7399,1950,IR1,Inside,Todon,Norm,1Fam,2Story,no,7,5,1997,1998,2,1,Gd,1,Detchd,2,576,TA,10,0,yes,2925
348200,60,RL,66,11214,1886,IR1,Corner,Hephis,Norm,1Fam,2Story,no,7,5,1998,1999,2,1,Gd,1,Attchd,2,431,TA,0,0,no,2816
570600,60,RL,66,16226,2452,IR3,Inside,Enstol,Norm,1Fam,2Story,no,8,5,1998,1999,2,1,Gd,1,BuiltIn,2,683,TA,50,0,yes,3480
384000,60,RL,66,8738,2291,IR1,Inside,Hephis,Norm,1Fam,2Story,no,7,5,1999,1999,2,1,Gd,1,BuiltIn,2,429,TA,0,0,yes,3266
288100,60,RL,66,8121,1664,IR1,Inside,Hephis,Norm,1Fam,2Story,no,6,5,2000,2000,2,1,TA,1,Attchd,2,460,TA,40,0,yes,2617
445200,20,RL,66,13695,1114,Reg,Inside,Kence,RRAe,1Fam,1Story,no,6,5,2003,2004,1,1,Gd,0,Detchd,2,576,TA,78,0,yes,2228
386600,20,RL,66,13695,1114,Reg,Inside,Kence,RRAe,1Fam,1Story,no,5,5,2004,2004,1,1,Gd,0,Detchd,2,576,TA,102,0,no,2228
909000,60,RL,66,13682,2945,IR2,CulDSac,Buver,Norm,1Fam,2Story,no,10,5,2006,2006,3,1,Gd,1,BuiltIn,3,641,TA,0,0,yes,4355
370700,90,RL,67,8777,2200,Reg,Inside,Tistin,Feedr,Duplex,1.5Fin,no,5,7,1900,2003,2,2,TA,0,NA,0,0,NA,70,0,no,3472
188700,30,RL,67,8777,796,Reg,Inside,Tistin,Feedr,1Fam,1Story,no,5,7,1910,1950,1,1,TA,0,NA,0,0,NA,0,0,yes,1592
349300,50,RL,67,12354,1196,Reg,Corner,Tistin,Norm,1Fam,1.5Fin,yes,6,8,1920,2000,1,1,Gd,0,Detchd,2,528,TA,46,800,yes,1880
176900,30,RL,67,5604,864,Reg,Inside,Tistin,Norm,1Fam,1Story,no,5,6,1925,1950,1,1,TA,0,NA,0,0,NA,0,0,yes,1728
215300,20,RL,67,8877,816,Reg,Inside,Tistin,Norm,1Fam,1Story,no,4,6,1938,1958,1,1,TA,1,Detchd,1,288,Fa,0,0,yes,1632
480700,20,RL,67,8777,1126,Reg,Inside,Tistin,Feedr,1Fam,1Story,yes,4,5,1949,2003,2,1,Gd,0,Detchd,2,520,TA,96,0,yes,1126
257700,20,RL,67,8877,1220,Reg,Inside,Tistin,Norm,1Fam,1Story,no,4,5,1951,1951,1,1,TA,0,Detchd,2,396,TA,0,0,yes,2056
195800,20,RL,67,9000,1006,Reg,Inside,Tistin,Norm,1Fam,1Story,no,5,3,1959,1959,1,1,TA,0,NA,0,0,NA,24,0,yes,2012
450200,20,RL,67,13500,1252,Reg,Inside,Todon,Norm,1Fam,1Story,no,6,7,1960,1975,1,1,TA,1,Attchd,2,564,TA,0,0,yes,2854
177500,20,RL,67,8125,858,IR1,Corner,Kence,Norm,1Fam,1Story,no,4,4,1971,1971,1,1,TA,0,NA,0,0,NA,0,0,yes,1716
229700,20,RL,67,8780,833,IR1,Corner,Kence,Norm,1Fam,1Story,no,5,5,1985,1985,1,1,TA,0,NA,0,0,NA,0,0,yes,1666
389900,20,RL,67,16196,1494,IR3,Inside,Kence,Norm,1Fam,1Story,no,7,5,1998,1998,2,1,Gd,1,Attchd,2,514,TA,25,0,no,2976
464300,60,RL,67,10762,1983,IR1,CulDSac,Hephis,Norm,1Fam,2Story,yes,7,5,1999,1999,2,1,Gd,1,Attchd,2,490,TA,0,0,no,2961
438400,20,RL,67,6853,1296,IR1,Inside,Todon,Norm,1Fam,1Story,no,8,5,2001,2002,2,1,Gd,0,Attchd,2,471,TA,25,0,yes,2563
471500,20,RL,67,16285,1430,IR2,Inside,Enstol,Norm,1Fam,1Story,yes,7,5,2001,2002,2,1,Gd,0,Attchd,2,605,TA,33,0,yes,2843
448400,20,RL,67,9808,1573,IR1,Inside,Enstol,Norm,1Fam,1Story,no,7,5,2002,2002,2,1,Gd,0,Attchd,2,544,TA,72,0,no,3146
453200,20,RL,67,10083,1200,Reg,Inside,Kence,Norm,1Fam,1Story,no,7,5,2003,2003,2,1,Gd,0,Attchd,2,555,TA,41,0,no,2376
458400,120,RM,67,4426,848,Reg,Inside,Enstol,Norm,TwnhsE,1Story,no,6,5,2004,2004,1,1,Gd,1,Attchd,2,420,TA,0,0,no,1696
683800,20,RL,67,10656,1646,IR1,Inside,Todon,Norm,1Fam,1Story,no,8,5,2006,2007,2,1,Gd,1,Attchd,3,870,TA,80,0,yes,3284
912500,60,RL,67,14948,2713,IR1,Inside,Buver,Norm,1Fam,2Story,no,9,5,2008,2008,2,1,Ex,1,Attchd,3,858,TA,66,0,yes,4165
298100,70,RM,68,5100,1666,Reg,Inside,Tistin,Norm,1Fam,2Story,no,8,7,1925,1996,1,1,Gd,1,Detchd,1,228,TA,63,0,yes,2254
238000,190,RL,68,10880,1164,Reg,Inside,Tistin,Norm,2fmCon,1Story,no,5,5,1950,1950,1,1,TA,0,Detchd,1,240,TA,48,0,yes,2328
365800,20,RL,68,7922,1057,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,7,1953,2007,1,1,Gd,0,Detchd,1,246,TA,52,0,yes,2114
241300,20,RL,68,9450,894,Reg,Inside,Tistin,Norm,1Fam,1Story,no,4,5,1954,1954,1,1,TA,0,Detchd,2,400,TA,0,0,no,1788
229200,20,RL,68,9571,1144,Reg,Inside,Tistin,Norm,1Fam,1Story,no,5,6,1956,1956,1,1,TA,0,Attchd,1,596,TA,0,0,yes,2288
266600,20,RL,68,8562,1526,Reg,Inside,Tistin,Norm,1Fam,1Story,no,5,6,1957,2002,1,1,TA,1,Basment,1,364,TA,78,0,yes,2742
168300,20,RL,68,9571,1276,Reg,Inside,Tistin,Norm,1Fam,1Story,no,5,3,1958,1958,1,1,TA,0,Attchd,1,350,TA,0,0,yes,2552
219500,20,RL,68,12493,1100,IR1,Inside,Kence,Norm,1Fam,1Story,no,4,5,1960,1960,1,1,TA,1,Attchd,1,312,TA,0,0,yes,2200
204800,85,RL,68,7838,900,Reg,Inside,Kence,Norm,1Fam,SFoyer,no,5,5,1967,1967,1,1,TA,1,Attchd,1,288,TA,144,0,yes,1764
375800,20,RL,68,16635,1602,IR1,FR2,Hephis,Norm,1Fam,1Story,no,6,7,1977,2000,2,1,Gd,1,Attchd,2,529,TA,0,0,yes,3204
410600,20,RL,68,7000,864,IR1,CulDSac,Enstol,Norm,1Fam,1Story,no,5,8,1978,2005,1,1,TA,0,Attchd,1,336,TA,0,0,no,1728
734400,20,RL,68,50271,1842,IR1,Inside,Todon,Norm,1Fam,1Story,no,9,5,1981,1987,0,1,Gd,1,Attchd,3,894,TA,72,0,yes,3684
414800,60,RL,68,9179,1790,IR1,Inside,Enstol,Norm,1Fam,2Story,no,7,5,1999,1999,2,1,Gd,0,Attchd,2,588,TA,88,0,yes,2663
390600,20,RL,68,9017,1431,IR1,Inside,Enstol,Norm,1Fam,1Story,no,7,5,1999,1999,2,1,Gd,0,Attchd,2,666,TA,35,0,no,2862
381700,80,RL,68,7750,1430,IR1,Inside,Hephis,Norm,1Fam,SLvl,yes,7,5,2000,2000,2,1,TA,1,BuiltIn,2,400,TA,0,0,yes,1814
466600,60,RL,68,11250,1786,IR1,Inside,Enstol,Norm,1Fam,2Story,no,7,5,2001,2002,2,1,Gd,1,Attchd,2,608,TA,42,0,yes,2706
460900,60,RL,68,8935,1660,IR1,Inside,Enstol,Norm,1Fam,2Story,yes,7,5,2002,2002,2,1,Gd,0,Attchd,2,493,TA,68,0,yes,2491
554900,20,RL,68,8814,1274,Reg,Inside,Enstol,Norm,1Fam,1Story,no,7,5,2005,2007,2,1,Gd,0,Attchd,2,508,TA,98,0,yes,2548
509400,60,RL,68,8846,1500,Reg,Inside,Enstol,Norm,1Fam,2Story,no,6,5,2005,2006,2,1,Gd,0,Attchd,2,564,TA,35,0,no,2250
578500,20,RL,68,8814,1604,Reg,Inside,Enstol,Norm,1Fam,1Story,no,7,5,2006,2006,2,1,Gd,1,Attchd,2,660,TA,110,0,yes,3208
569700,60,RL,68,10769,1768,IR1,Inside,Enstol,Norm,1Fam,2Story,no,8,5,2007,2007,2,1,Gd,0,Attchd,2,578,TA,105,0,yes,2634
675800,120,RL,68,7820,1869,IR1,Inside,Buver,Norm,TwnhsE,1Story,no,9,5,2007,2007,2,1,Ex,1,Attchd,2,617,TA,54,0,yes,3738
260500,190,RM,69,9142,1928,Reg,Inside,Tistin,Norm,2fmCon,2Story,no,6,8,1910,1950,2,2,Fa,0,Detchd,1,440,Po,60,0,no,2948
315400,20,RL,69,13284,1383,Reg,Inside,Tistin,PosN,1Fam,1Story,no,5,5,1954,1954,1,1,TA,1,Attchd,1,354,TA,116,0,yes,2766
302100,20,RL,69,14850,1092,IR1,Inside,Kence,Norm,1Fam,1Story,no,5,5,1957,1957,1,1,TA,1,Attchd,1,299,TA,0,0,yes,2184
298700,20,RL,69,8973,1053,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,7,1958,1991,1,1,Ex,0,2Types,2,750,TA,80,0,yes,2061
305700,60,RL,69,7590,1812,Reg,Inside,Kence,PosN,1Fam,2Story,no,5,5,1962,1962,2,1,TA,1,Attchd,1,264,TA,168,0,yes,2676
277000,85,RL,69,10205,999,IR1,Inside,Kence,Norm,1Fam,SFoyer,no,5,5,1962,1962,1,1,TA,0,Attchd,1,300,TA,72,0,yes,1924
453100,60,RL,69,18450,2380,IR1,Inside,Kence,Norm,1Fam,2Story,yes,6,5,1965,1979,2,1,TA,1,CarPort,2,596,TA,265,0,yes,3401
318900,60,RL,69,7590,1348,Reg,Inside,Kence,PosN,1Fam,2Story,no,6,5,1966,1966,1,1,TA,1,Attchd,2,453,TA,108,0,yes,2008
330800,20,RL,69,9920,971,IR1,Inside,Enstol,Norm,1Fam,1Story,no,5,6,1969,1969,1,1,TA,1,Attchd,1,300,TA,0,0,no,1942
458100,20,RL,69,19900,2207,Reg,Inside,Kence,PosA,1Fam,1Story,yes,7,5,1970,1989,2,1,TA,1,Attchd,2,576,TA,0,0,yes,4154
375000,90,RL,69,18890,2620,IR1,Inside,Tistin,Feedr,Duplex,1.5Fin,no,5,5,1977,1977,2,2,TA,1,BuiltIn,2,600,TA,24,8300,no,3981
370600,20,RL,69,7599,845,Reg,Corner,Kence,Norm,1Fam,1Story,no,4,6,1982,2006,1,1,TA,0,Detchd,2,360,TA,0,0,yes,1690
247600,20,RL,69,8885,902,IR1,Inside,Kence,Norm,1Fam,1Story,no,5,5,1983,1983,1,1,TA,0,Attchd,2,484,TA,0,0,yes,1766
427100,60,RL,69,9337,1786,IR1,Inside,Enstol,Norm,1Fam,2Story,no,6,5,1997,1997,2,1,Gd,0,Attchd,2,684,TA,162,0,yes,2610
440300,60,RL,69,7750,1320,Reg,Inside,Hephis,RRAn,1Fam,2Story,no,7,5,2003,2003,2,1,Gd,0,Attchd,2,400,TA,48,0,yes,1980
442400,120,RM,69,4435,848,Reg,Inside,Enstol,Norm,TwnhsE,1Story,no,6,5,2003,2003,1,1,Gd,0,Attchd,2,420,TA,0,0,no,1696
740500,20,RL,69,11302,1826,IR1,Inside,Buver,Norm,1Fam,1Story,no,8,5,2005,2006,2,1,Gd,1,Attchd,3,758,TA,75,0,yes,3640
722000,60,RL,69,9588,2574,IR1,Inside,Enstol,Norm,1Fam,2Story,no,8,5,2007,2007,2,1,Ex,1,BuiltIn,3,868,TA,148,0,yes,4056
217800,190,RL,70,7000,1347,Reg,Inside,Tistin,Norm,2fmCon,2Story,no,5,7,1910,1991,1,1,TA,0,NA,0,0,NA,0,0,no,2464
299800,50,RL,70,11767,1346,Reg,Inside,Tistin,Norm,1Fam,2Story,yes,4,7,1910,2000,1,1,TA,0,Detchd,1,384,TA,24,0,yes,1906
401000,30,RL,70,25339,1416,Reg,Inside,Tistin,Norm,1Fam,1Story,no,5,7,1918,2007,2,1,Gd,0,Attchd,2,576,TA,0,0,no,2232
449600,50,RL,70,8737,1635,IR1,Inside,Lafield,Norm,1Fam,1.5Fin,yes,6,7,1923,1950,1,1,TA,1,Detchd,2,440,TA,38,0,no,2700
119200,190,RM,70,5600,1092,Reg,Inside,Lafield,Norm,2fmCon,2Story,no,4,5,1930,1950,2,2,Fa,0,NA,0,0,NA,0,3500,no,1092
334000,30,RM,70,5684,813,Reg,Inside,Tistin,Norm,1Fam,1Story,no,6,8,1930,2005,1,1,Gd,0,Detchd,1,270,Fa,113,0,yes,1626
247200,30,RH,70,4270,774,Reg,Inside,Tistin,Norm,1Fam,1Story,no,3,6,1931,2006,1,1,Gd,0,NA,0,0,NA,0,0,yes,1318
580300,70,RL,70,10570,2727,Reg,Inside,Enstol,Norm,1Fam,2Story,no,8,8,1932,1994,2,1,Gd,2,Detchd,2,440,TA,74,0,yes,3580
262000,50,RL,70,11767,1200,Reg,Inside,Tistin,Norm,1Fam,1.5Fin,no,5,6,1946,1995,1,1,TA,0,Detchd,1,240,TA,0,0,yes,1968
214700,20,RM,70,12702,882,Reg,Inside,Tistin,Norm,1Fam,1Story,no,5,5,1956,1956,1,1,TA,0,Detchd,1,308,TA,45,0,yes,882
320000,20,RL,70,13300,928,Reg,Inside,Kence,Norm,1Fam,1Story,yes,5,7,1956,2000,1,1,TA,0,Attchd,1,252,TA,0,0,yes,1856
284700,20,RL,70,8400,1478,Reg,Inside,Kence,Norm,1Fam,1Story,no,6,3,1957,1957,1,1,TA,2,Attchd,2,442,TA,0,0,yes,2956
213000,20,RL,70,8400,1314,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,6,1957,1957,1,1,TA,0,Attchd,1,294,TA,0,0,no,2628
277200,20,RL,70,9100,864,Reg,Corner,Kence,Feedr,1Fam,1Story,no,5,5,1958,1958,1,1,TA,0,Detchd,2,624,TA,0,0,yes,1728
209200,20,RL,70,10150,912,Reg,Inside,Kence,Feedr,1Fam,1Story,no,5,5,1958,1958,1,1,TA,0,Attchd,1,275,TA,0,0,yes,1824
241800,20,RL,70,7560,1339,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,6,1958,1965,1,1,TA,0,Attchd,1,294,TA,0,0,yes,2368
229800,20,RL,70,8176,1056,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,6,1958,1992,1,1,TA,0,Attchd,1,308,TA,0,0,yes,2112
219200,20,RL,70,7535,912,IR1,Inside,Kence,Norm,1Fam,1Story,no,5,7,1958,1985,1,1,TA,0,Attchd,1,297,TA,285,480,yes,1824
391700,90,RL,70,8393,1712,Reg,Corner,Kence,Norm,Duplex,1Story,no,5,5,1959,2005,2,2,TA,0,Attchd,2,588,TA,54,0,no,3338
230600,20,RL,70,7560,1040,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,5,1959,1959,1,1,TA,0,Attchd,1,286,TA,0,0,yes,2080
305900,20,RL,70,10552,1700,IR1,Inside,Kence,Norm,1Fam,1Story,no,5,5,1959,1959,1,1,Gd,1,Attchd,2,447,TA,38,0,yes,3098
186200,20,RL,70,7931,1148,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,5,1959,1959,1,1,TA,0,Attchd,1,672,TA,0,0,no,2296
254900,20,RL,70,7945,1150,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,6,1959,1959,1,1,TA,0,Attchd,1,300,TA,0,0,yes,2300
217300,80,RL,70,8163,1144,Reg,Inside,Kence,Norm,1Fam,SLvl,no,5,6,1959,1959,1,1,TA,1,Attchd,1,796,TA,0,0,no,2288
235100,20,RL,70,9100,864,Reg,Inside,Kence,Norm,1Fam,1Story,no,6,6,1959,1959,1,1,TA,0,Detchd,1,300,Ex,0,450,no,1728
213700,80,RL,70,7910,1507,Reg,Inside,Kence,Norm,1Fam,SLvl,no,5,5,1960,1960,2,1,TA,0,Basment,1,404,TA,0,0,no,2582
233300,20,RL,70,7931,1269,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,6,1960,1960,1,1,TA,1,Detchd,1,308,TA,0,0,yes,2538
244300,20,RL,70,7000,1134,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,7,1960,2002,1,1,TA,0,Attchd,1,254,TA,16,0,yes,2144
228300,90,RL,70,9842,1224,Reg,FR2,Kence,Norm,Duplex,1Story,no,4,5,1962,1962,2,2,TA,0,CarPort,2,462,TA,0,0,yes,1224
221800,20,RL,70,7420,1057,Reg,Inside,Tistin,Norm,1Fam,1Story,no,5,5,1962,1962,1,1,TA,0,Detchd,2,576,TA,0,0,no,2114
307300,60,RL,70,9247,1716,IR1,Inside,Kence,Norm,1Fam,2Story,no,6,6,1962,1962,1,1,TA,1,Attchd,2,490,TA,84,0,yes,2574
243200,90,RL,70,7728,1190,Reg,Inside,Kence,Norm,Duplex,SLvl,no,5,6,1962,1962,1,1,TA,0,Attchd,2,540,TA,18,0,yes,2296
387900,20,RL,70,7763,1283,Reg,Inside,Kence,Norm,1Fam,1Story,yes,5,7,1962,1980,1,1,TA,0,Detchd,2,506,TA,0,0,no,2214
278500,90,RM,70,9100,1728,Reg,Inside,Tistin,RRAe,Duplex,1Story,no,5,5,1963,1963,2,2,TA,0,Detchd,2,504,TA,0,0,no,3456
319200,80,RL,70,12886,1464,IR1,Inside,Tistin,Norm,1Fam,SLvl,no,5,6,1963,1999,2,1,TA,1,Attchd,2,480,TA,0,0,no,1984
410700,20,RL,70,8414,1068,Reg,Inside,Tistin,Norm,1Fam,1Story,no,6,8,1963,2003,1,1,TA,0,Attchd,1,264,TA,0,0,yes,2127
259800,20,RL,70,11200,1040,Reg,Inside,Tistin,Norm,1Fam,1Story,no,5,5,1965,1965,1,1,TA,0,Detchd,1,384,TA,0,0,yes,2080
176000,20,RL,70,9100,925,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,6,1965,1965,1,1,TA,0,Detchd,1,429,TA,0,0,yes,1850
267500,20,RL,70,9170,1214,Reg,Corner,Tistin,Feedr,1Fam,1Story,no,5,7,1965,1965,1,1,TA,0,Detchd,2,461,Fa,0,400,no,2428
211000,85,RL,70,8400,913,Reg,Inside,Tistin,Norm,1Fam,SFoyer,no,6,5,1966,1966,1,1,TA,0,Detchd,1,240,TA,0,0,no,1727
315300,60,RL,70,7700,1839,Reg,Inside,Kence,PosN,1Fam,2Story,no,6,5,1966,1966,1,1,TA,1,Attchd,2,442,TA,124,0,yes,2595
236700,20,RL,70,8521,912,Reg,FR2,Tistin,Feedr,1Fam,1Story,no,5,5,1967,1967,1,1,TA,1,Detchd,1,336,TA,0,0,yes,1824
318700,20,RL,70,8400,1052,Reg,Inside,Kence,Feedr,1Fam,1Story,yes,5,5,1968,1968,1,1,TA,0,Attchd,1,288,TA,0,0,no,2104
295500,60,RL,70,11606,2080,IR1,Inside,Kence,Norm,1Fam,2Story,no,5,5,1969,1969,1,1,Fa,2,Attchd,2,504,TA,0,0,no,3120
229300,20,RL,70,8120,864,Reg,Inside,Kence,Norm,1Fam,1Story,no,4,7,1970,1970,1,1,TA,0,Detchd,2,463,TA,0,0,yes,1728
303500,20,RL,70,10500,864,Reg,FR2,Kence,Norm,1Fam,1Story,yes,4,5,1971,1971,1,1,TA,1,NA,0,0,NA,0,0,yes,1728
272500,20,RL,70,8294,872,Reg,Inside,Kence,Norm,1Fam,1Story,no,4,5,1971,1971,1,1,TA,0,Detchd,4,480,TA,0,0,yes,1730
224600,20,RL,70,10500,864,Reg,FR2,Kence,Norm,1Fam,1Story,no,4,6,1971,1971,1,1,TA,0,Detchd,2,576,TA,0,0,no,1728
352900,20,RL,70,12243,1484,IR1,Inside,Hephis,Norm,1Fam,1Story,no,5,6,1971,1971,2,1,TA,1,Attchd,2,487,TA,0,0,yes,2968
365500,80,RL,70,10500,1109,Reg,FR2,Kence,Norm,1Fam,SLvl,no,5,7,1971,2005,1,1,TA,0,BuiltIn,1,288,TA,0,0,yes,1481
280300,20,RL,70,7700,882,Reg,Corner,Enstol,Norm,1Fam,1Story,no,5,5,1972,1972,1,1,TA,0,Detchd,2,461,TA,0,0,yes,1764
440400,85,RL,70,8445,768,Reg,Corner,Enstol,Norm,1Fam,SFoyer,no,5,7,1972,2007,1,1,TA,0,Detchd,2,396,TA,0,0,yes,1536
487000,20,RL,70,9800,894,Reg,Corner,Enstol,Norm,1Fam,1Story,yes,5,7,1972,1972,1,1,TA,0,Attchd,2,552,TA,0,0,yes,1788
263100,20,RL,70,7917,1113,IR1,Corner,Tistin,Norm,1Fam,1Story,no,6,7,1976,1976,1,1,TA,1,Attchd,1,504,Gd,30,0,no,2256
300900,60,RL,70,11184,1683,Reg,Inside,Tistin,Norm,1Fam,2Story,no,6,5,1978,1978,2,1,TA,1,Attchd,2,440,TA,0,0,no,2601
284600,60,RL,70,8400,1564,Reg,Inside,Kence,Norm,1Fam,2Story,no,6,6,1980,1981,2,1,TA,1,Attchd,2,476,TA,50,0,no,2214
352600,60,RL,70,11218,1845,Reg,Inside,Kence,Norm,1Fam,2Story,no,6,5,1992,1992,2,1,Gd,1,Attchd,2,462,TA,104,400,yes,2900
323000,60,RL,70,8462,1721,IR1,Inside,Kence,Norm,1Fam,2Story,no,6,5,1994,1994,2,1,Gd,0,Attchd,2,471,TA,87,0,no,2649
456500,60,RL,70,8750,1908,Reg,Inside,Enstol,Norm,1Fam,2Story,no,7,5,1994,1995,2,1,Gd,1,Attchd,2,493,TA,133,0,no,2823
416600,60,RL,70,8750,1716,Reg,Inside,Enstol,Norm,1Fam,2Story,no,7,5,1996,1996,2,1,Gd,1,Attchd,2,512,TA,120,0,no,2596
336800,60,RL,70,11207,1511,IR1,FR2,Hephis,Norm,1Fam,2Story,no,6,5,1997,1997,2,1,TA,1,Attchd,2,413,TA,75,0,yes,2313
411300,60,RL,70,8750,1682,Reg,Inside,Enstol,Norm,1Fam,2Story,no,6,5,1998,1998,2,1,Gd,0,Attchd,2,523,TA,77,0,yes,2486
432500,20,RL,70,9100,1525,Reg,Inside,Enstol,Norm,1Fam,1Story,no,7,5,2000,2000,2,1,Gd,0,Attchd,2,541,TA,36,0,no,3050
386100,20,RL,70,9100,1212,Reg,Inside,Enstol,Norm,1Fam,1Story,no,7,5,2001,2001,2,1,Gd,0,Attchd,2,573,TA,0,0,no,2424
377900,60,RL,70,8400,1665,Reg,Inside,Hephis,Norm,1Fam,2Story,no,8,6,2001,2001,2,1,Gd,0,Attchd,2,528,TA,45,0,yes,2475
383400,20,RL,70,8749,1459,Reg,Inside,Enstol,Norm,1Fam,1Story,no,7,5,2002,2002,2,1,Gd,1,Attchd,2,527,TA,39,0,yes,2918
550300,20,RL,70,9135,1536,Reg,Inside,Enstol,Norm,1Fam,1Story,no,7,5,2002,2003,2,1,Gd,0,Attchd,2,532,TA,74,0,yes,3072
487100,60,RL,70,12394,1733,IR1,Corner,Hephis,Norm,1Fam,2Story,no,7,5,2003,2003,2,1,Gd,1,BuiltIn,2,433,TA,48,0,no,2580
573300,20,RL,70,9135,1700,Reg,Inside,Enstol,Norm,1Fam,1Story,no,6,5,2003,2003,2,1,Gd,0,Attchd,2,544,TA,23,0,yes,3382
583500,20,RL,70,9100,1836,Reg,Inside,Enstol,Norm,1Fam,1Story,no,7,5,2004,2005,2,1,Gd,1,Attchd,2,484,TA,33,0,yes,3696
567400,20,RL,70,10171,1535,IR1,Inside,Buver,Norm,1Fam,1Story,no,7,5,2004,2004,2,1,Gd,0,Attchd,2,532,TA,0,0,yes,3052
553800,20,RL,70,8400,1484,Reg,Inside,Enstol,Norm,1Fam,1Story,no,7,5,2004,2005,2,1,Gd,0,Attchd,2,606,TA,35,0,yes,2957
353100,20,RL,70,8402,1120,Reg,Inside,Kence,Feedr,1Fam,1Story,no,5,5,2007,2007,1,1,TA,0,NA,0,0,NA,30,0,yes,2240
191900,50,RM,71,7920,1406,IR1,Inside,Lafield,Artery,1Fam,1.5Fin,no,6,7,1920,1950,1,1,Fa,0,NA,0,0,NA,144,0,no,1725
214900,30,RM,71,6900,778,Reg,Inside,Lafield,Norm,1Fam,1Story,no,5,6,1940,1955,1,1,TA,1,Detchd,1,924,Ex,25,0,yes,1518
281000,50,RL,71,8520,1385,Reg,Corner,Kence,Artery,1Fam,1.5Fin,no,5,4,1952,1952,2,1,TA,0,Detchd,2,720,TA,0,0,yes,2295
219600,20,RL,71,11500,845,IR1,CulDSac,Tistin,Norm,1Fam,1Story,no,4,3,1957,1957,1,1,TA,0,Detchd,1,290,TA,0,0,yes,845
254800,20,RL,71,9503,1344,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,5,1958,1983,1,1,TA,1,Detchd,1,484,TA,28,0,yes,2368
244200,20,RL,71,9204,1144,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,5,1963,1963,1,1,TA,0,Detchd,1,336,TA,88,0,no,2288
310000,60,RL,71,7056,1796,Reg,Inside,Kence,Norm,1Fam,2Story,no,6,5,1963,1963,1,1,TA,1,Attchd,2,483,TA,50,0,yes,2576
472100,60,RL,71,13700,1820,IR1,Inside,Kence,Norm,1Fam,2Story,yes,7,6,1965,1988,1,1,Gd,2,Attchd,2,492,TA,84,0,no,2684
274500,20,RL,71,9230,1200,Reg,Corner,Kence,Feedr,1Fam,1Story,no,5,8,1965,1998,1,1,Gd,0,Detchd,2,884,TA,64,0,yes,2064
226900,20,RL,71,9477,892,Reg,Corner,Kence,Norm,1Fam,1Story,no,5,5,1966,1966,1,1,TA,0,Attchd,1,264,TA,0,0,yes,1756
269800,20,RL,71,11553,1159,IR1,Inside,Tistin,Norm,1Fam,1Story,no,5,5,1968,1968,1,1,TA,1,Attchd,1,336,TA,0,0,yes,2210
234100,20,RL,71,9353,864,Reg,Inside,Kence,Norm,1Fam,1Story,no,4,5,1970,1970,1,1,TA,0,Attchd,1,280,TA,0,0,yes,1728
273400,160,RM,71,2665,1304,Reg,Inside,Lafield,Norm,TwnhsE,2Story,yes,5,6,1976,1976,1,1,TA,1,BuiltIn,1,336,TA,24,0,no,1568
248700,20,RL,71,8197,1285,Reg,Inside,Tistin,Norm,1Fam,1Story,no,6,5,1977,1977,1,1,TA,1,Attchd,2,528,TA,0,0,no,1945
261300,20,RL,71,7064,980,Reg,Inside,Tistin,Norm,1Fam,1Story,no,5,6,1977,1977,1,1,TA,0,Detchd,2,484,TA,0,0,yes,1960
271300,20,RL,71,9187,1080,Reg,Corner,Kence,Norm,1Fam,1Story,no,6,5,1983,1983,1,1,TA,0,Attchd,2,484,TA,0,0,yes,2164
643100,60,RL,71,53107,1953,IR2,Corner,Todon,Feedr,1Fam,2Story,yes,6,5,1992,1992,2,1,Gd,2,Attchd,2,501,TA,231,0,no,3533
